timestamps,y_pred,y_test,y_true
2014-07-13 23:00:00,0.2992606,-0.15104361827699342,12851.0
2014-07-13 23:30:00,0.042848386,-0.33675113187209216,13877.0
2014-07-14 00:00:00,-0.2352617,-0.18904887687319968,12484.0
2014-07-14 00:30:00,-0.2833027,-0.3895841996933334,9037.0
2014-07-14 01:00:00,-0.4319557,-0.885811951136981,7393.0
2014-07-14 01:30:00,-0.84416443,-1.1224810614860836,5176.0
2014-07-14 02:00:00,-1.2169462,-1.4416388581064974,3479.0
2014-07-14 02:30:00,-1.5532023,-1.6859378120374142,2755.0
2014-07-14 03:00:00,-1.811455,-1.7901643545512524,2027.0
2014-07-14 03:30:00,-1.9482826,-1.8949667343165486,1769.0
2014-07-14 04:00:00,-1.9994546,-1.9321082370355682,2091.0
2014-07-14 04:30:00,-1.9801463,-1.885753338293226,2553.0
2014-07-14 05:00:00,-1.8890364,-1.8192441357498648,2853.0
2014-07-14 05:30:00,-1.7444708,-1.7760563418905395,4835.0
2014-07-14 06:00:00,-1.586656,-1.4907289837932638,6603.0
2014-07-14 06:30:00,-1.3402232,-1.2362089186489735,11230.0
2014-07-14 07:00:00,-1.0235447,-0.5701091780253131,13395.0
2014-07-14 07:30:00,-0.48060805,-0.25843726567384895,15650.0
2014-07-14 08:00:00,0.04116994,0.06619098483541278,17601.0
2014-07-14 08:30:00,0.40358943,0.34705560423389153,18818.0
2014-07-14 09:00:00,0.5955639,0.5222540879898878,18515.0
2014-07-14 09:30:00,0.64643073,0.4786344161919693,16972.0
2014-07-14 10:00:00,0.5474009,0.25650519644217284,15316.0
2014-07-14 10:30:00,0.34373543,0.018108574338697284,16003.0
2014-07-14 11:00:00,0.15392494,0.11700862227655219,14818.0
2014-07-14 11:30:00,0.17778414,-0.05358316346778269,15610.0
2014-07-14 12:00:00,0.15044014,0.06043261232083606,16536.0
2014-07-14 12:30:00,0.20048852,0.1937389360332868,16153.0
2014-07-14 13:00:00,0.30732012,0.13860251920621483,15548.0
2014-07-14 13:30:00,0.32522675,0.05150713492324217,16500.0
2014-07-14 14:00:00,0.25360724,0.18855640077016775,16726.0
2014-07-14 14:30:00,0.27088085,0.22109120547752614,16838.0
2014-07-14 15:00:00,0.30698338,0.2372146485183409,16550.0
2014-07-14 15:30:00,0.32820052,0.19575436641338864,16621.0
2014-07-14 16:00:00,0.30496642,0.20597547762676227,15657.0
2014-07-14 16:30:00,0.29549894,0.06719870002546369,15334.0
2014-07-14 17:00:00,0.20942475,0.020699841970256802,17584.0
2014-07-14 17:30:00,0.14043307,0.3446082959151964,20903.0
2014-07-14 18:00:00,0.340444,0.8224092553121986,21968.0
2014-07-14 18:30:00,0.78555226,0.9757259235128033,26945.0
2014-07-14 19:00:00,1.0526897,1.6922114236390098,24416.0
2014-07-14 19:30:00,1.5330551,1.3281383214048976,22401.0
2014-07-14 20:00:00,1.3086963,1.0380603059830962,23549.0
2014-07-14 20:30:00,0.8834041,1.2033255971514476,21498.0
2014-07-14 21:00:00,0.9562202,0.9080650464665271,23114.0
2014-07-14 21:30:00,0.8571144,1.140703296055426,23341.0
2014-07-14 22:00:00,1.042038,1.1733820600756488,22141.0
2014-07-14 22:30:00,1.1155003,1.0006308846383476,19110.0
2014-07-14 23:00:00,0.9429032,0.5642902073462978,16682.0
2014-07-14 23:30:00,0.51718086,0.21475699571149176,12631.0
2014-07-15 00:00:00,0.115051396,-0.368422180702264,10089.0
2014-07-15 00:30:00,-0.4091769,-0.7343667540036136,8553.0
2014-07-15 01:00:00,-0.85251415,-0.9554882585633591,6416.0
2014-07-15 01:30:00,-1.1647626,-1.2631293101546195,4694.0
2014-07-15 02:00:00,-1.4392434,-1.5110272469071466,3933.0
2014-07-15 02:30:00,-1.6651143,-1.6205802839969685,2833.0
2014-07-15 03:00:00,-1.7944049,-1.7789355281478278,2089.0
2014-07-15 03:30:00,-1.8674494,-1.8860412569189546,1896.0
2014-07-15 04:00:00,-1.8928465,-1.9138254043017873,2055.0
2014-07-15 04:30:00,-1.8587353,-1.8909358735563448,2031.0
2014-07-15 05:00:00,-1.7636329,-1.894390897065091,2449.0
2014-07-15 05:30:00,-1.6432317,-1.8342159042877644,4360.0
2014-07-15 06:00:00,-1.5024526,-1.5591096574038623,7036.0
2014-07-15 06:30:00,-1.2634894,-1.1738745361786806,11730.0
2014-07-15 07:00:00,-0.8840575,-0.4981295215931043,14387.0
2014-07-15 07:30:00,-0.2663749,-0.11562962731234669,17505.0
2014-07-15 08:00:00,0.31686333,0.33323551019890746,19091.0
2014-07-15 08:30:00,0.7398775,0.5615549804018738,21057.0
2014-07-15 09:00:00,0.8783793,0.8445789894933189,20050.0
2014-07-15 09:30:00,0.9037616,0.6996119614388503,18637.0
2014-07-15 10:00:00,0.72613704,0.4961974523614282,17555.0
2014-07-15 10:30:00,0.5161617,0.34043347584212835,17595.0
2014-07-15 11:00:00,0.41447988,0.346191848356705,16312.0
2014-07-15 11:30:00,0.45240214,0.16149204995165722,18232.0
2014-07-15 12:00:00,0.4233278,0.4378939306513391,18446.0
2014-07-15 12:30:00,0.5589309,0.4687012236043244,18204.0
2014-07-15 13:00:00,0.655506,0.4338630698911354,17607.0
2014-07-15 13:30:00,0.65643144,0.34791936011107805,18945.0
2014-07-15 14:00:00,0.5781631,0.5405369207236689,22208.0
2014-07-15 14:30:00,0.6221738,1.0102761586002635,21574.0
2014-07-15 15:00:00,0.91136324,0.9190059542442228,17299.0
2014-07-15 15:30:00,0.9890909,0.3035798917488374,15515.0
2014-07-15 16:00:00,0.58598995,0.046756477598716394,13246.0
2014-07-15 16:30:00,0.26717025,-0.2798872032906472,12328.0
2014-07-15 17:00:00,0.048842445,-0.4120418525001826,15342.0
2014-07-15 17:30:00,-0.051126752,0.021851516473172142,18730.0
2014-07-15 18:00:00,0.21501155,0.509585668457819,23412.0
2014-07-15 18:30:00,0.7110096,1.1836031712890223,26340.0
2014-07-15 19:00:00,1.3772831,1.605116039356037,27167.0
2014-07-15 19:30:00,1.8013723,1.7241703910949104,26279.0
2014-07-15 20:00:00,1.747223,1.5963345212713076,23392.0
2014-07-15 20:30:00,1.3746899,1.180723985031734,21571.0
2014-07-15 21:00:00,0.9244399,0.9185740763056295,23477.0
2014-07-15 21:30:00,0.7957808,1.1929605266252095,22612.0
2014-07-15 22:00:00,1.1603949,1.0684357209974882,21389.0
2014-07-15 22:30:00,1.1811785,0.8923734813643055,19575.0
2014-07-15 23:00:00,0.98495066,0.631231287828252,18165.0
2014-07-15 23:30:00,0.66639894,0.4282486566894231,14923.0
2014-07-16 00:00:00,0.36242837,-0.03846743561701884,11815.0
2014-07-16 00:30:00,-0.10296448,-0.4858929799996288,9024.0
2014-07-16 01:00:00,-0.59719634,-0.8876834222042184,7363.0
2014-07-16 01:30:00,-1.0431086,-1.1267998408720161,5812.0
2014-07-16 02:00:00,-1.3598267,-1.3500807351247277,4559.0
2014-07-16 02:30:00,-1.5815202,-1.530461754143843,3673.0
2014-07-16 03:00:00,-1.729185,-1.658009705341717,2830.0
2014-07-16 03:30:00,-1.8094615,-1.779367406086421,2374.0
2014-07-16 04:00:00,-1.8427873,-1.8450128527525955,2556.0
2014-07-16 04:30:00,-1.8291065,-1.8188122578112715,2456.0
2014-07-16 05:00:00,-1.7498456,-1.8332081890977134,2486.0
2014-07-16 05:30:00,-1.6411198,-1.828889409711781,4451.0
2014-07-16 06:00:00,-1.5272338,-1.5460093599332,6723.0
2014-07-16 06:30:00,-1.3046817,-1.2189338011052433,12501.0
2014-07-16 07:00:00,-0.9546027,-0.3871368913746383,14763.0
2014-07-16 07:30:00,-0.26993456,-0.06150092567532566,18127.0
2014-07-16 08:00:00,0.362832,0.4227782028005752,20393.0
2014-07-16 08:30:00,0.817452,0.7489900057513456,20753.0
2014-07-16 09:00:00,1.0089666,0.8008153583825359,20124.0
2014-07-16 09:30:00,0.90604436,0.7102649505908172,19253.0
2014-07-16 10:00:00,0.6861488,0.5848763890859094,17981.0
2014-07-16 10:30:00,0.5403565,0.40176014312237024,17720.0
2014-07-16 11:00:00,0.46282658,0.36418676246475723,16525.0
2014-07-16 11:30:00,0.48402676,0.1921553835917782,18153.0
2014-07-16 12:00:00,0.4516865,0.42652114493505006,18558.0
2014-07-16 12:30:00,0.5679169,0.48482466664513924,17652.0
2014-07-16 13:00:00,0.66646796,0.35439752918997686,17292.0
2014-07-16 13:30:00,0.622688,0.3025721765587865,17551.0
2014-07-16 14:00:00,0.5369646,0.3398576385906707,17951.0
2014-07-16 14:30:00,0.5035418,0.39744136373643774,17909.0
2014-07-16 15:00:00,0.52637994,0.3913950725961322,17442.0
2014-07-16 15:30:00,0.5430914,0.32416607348844917,16533.0
2014-07-16 16:00:00,0.51554704,0.19330705809469353,14776.0
2014-07-16 16:30:00,0.43423545,-0.05962945460808823,13462.0
2014-07-16 17:00:00,0.2641389,-0.248791991711933,16363.0
2014-07-16 17:30:00,0.09592483,0.16883397490774255,19310.0
2014-07-16 18:00:00,0.32021025,0.5930820699191812,22346.0
2014-07-16 18:30:00,0.758957,1.0301425437755531,24408.0
2014-07-16 19:00:00,1.2298164,1.3269866469019824,26225.0
2014-07-16 19:30:00,1.4981754,1.588560718376629,25423.0
2014-07-16 20:00:00,1.5776683,1.4731053494593662,23811.0
2014-07-16 20:30:00,1.3435214,1.241042937121925,22028.0
2014-07-16 21:00:00,1.0473093,0.9843634822846684,24290.0
2014-07-16 21:30:00,0.87859136,1.309999447983981,24835.0
2014-07-16 22:00:00,1.2075187,1.3884572734950886,24269.0
2014-07-16 22:30:00,1.3634208,1.3069763024138283,23526.0
2014-07-16 23:00:00,1.2575536,1.200014532955566,21968.0
2014-07-16 23:30:00,1.069954,0.9757259235128033,20137.0
2014-07-17 00:00:00,0.8041104,0.7121364216580547,16928.0
2014-07-17 00:30:00,0.51146406,0.2501709866761385,12753.0
2014-07-17 01:00:00,0.09618891,-0.3508591445328051,10087.0
2014-07-17 01:30:00,-0.43540588,-0.7346546726293425,7881.0
2014-07-17 02:00:00,-0.8735697,-1.0522289168082477,6006.0
2014-07-17 02:30:00,-1.2209046,-1.3221526284290308,4382.0
2014-07-17 03:00:00,-1.494115,-1.555942552520845,3676.0
2014-07-17 03:30:00,-1.7033254,-1.6575778274031239,3214.0
2014-07-17 04:00:00,-1.8152333,-1.7240870299464848,3205.0
2014-07-17 04:30:00,-1.8396941,-1.7253826637622645,2849.0
2014-07-17 05:00:00,-1.7826146,-1.7766321791419972,2887.0
2014-07-17 05:30:00,-1.6938809,-1.7711617252531493,5039.0
2014-07-17 06:00:00,-1.5835992,-1.4613612839689227,7132.0
2014-07-17 06:30:00,-1.334247,-1.1600544421436965,12095.0
2014-07-17 07:00:00,-0.9541603,-0.4455843723975919,14558.0
2014-07-17 07:30:00,-0.29582343,-0.09101258481253127,17298.0
2014-07-17 08:00:00,0.32814527,0.303435932435973,19124.0
2014-07-17 08:30:00,0.7448188,0.5663056377263996,20407.0
2014-07-17 09:00:00,0.886134,0.7510054361314474,19379.0
2014-07-17 09:30:00,0.8574796,0.6030152625068261,18867.0
2014-07-17 10:00:00,0.65057516,0.5293080943202443,17662.0
2014-07-17 10:30:00,0.51792246,0.355837122318621,17447.0
2014-07-17 11:00:00,0.43727642,0.32488587005277125,16579.0
2014-07-17 11:30:00,0.44878,0.19992918648645674,18340.0
2014-07-17 12:00:00,0.42882273,0.4534415364406962,18760.0
2014-07-17 12:30:00,0.561881,0.5139044478437516,18457.0
2014-07-17 13:00:00,0.6673373,0.470284776045833,17608.0
2014-07-17 13:30:00,0.66680104,0.3480633194239425,18913.0
2014-07-17 14:00:00,0.56542677,0.5359302227120075,19122.0
2014-07-17 14:30:00,0.59510297,0.5660177191006708,19547.0
2014-07-17 15:00:00,0.64139074,0.6272004270680482,17267.0
2014-07-17 15:30:00,0.6914274,0.29897319373717607,15916.0
2014-07-17 16:00:00,0.5200856,0.10448416205734785,13836.0
2014-07-17 16:30:00,0.33157665,-0.1949512087006408,11985.0
2014-07-17 17:00:00,0.12263943,-0.4614198968126778,14313.0
2014-07-17 17:30:00,-0.087939896,-0.1262826164643136,17988.0
2014-07-17 18:00:00,0.046371445,0.4027678583124212,21181.0
2014-07-17 18:30:00,0.50883937,0.8624299442885066,23539.0
2014-07-17 19:00:00,1.054392,1.2018860040228034,24714.0
2014-07-17 19:30:00,1.4228197,1.3710381966384941,25079.0
2014-07-17 20:00:00,1.4795967,1.4235833458340066,23032.0
2014-07-17 20:30:00,1.3349078,1.1288986324005437,21168.0
2014-07-17 21:00:00,0.98626816,0.8605584732212692,25514.0
2014-07-17 21:30:00,0.74942416,1.4862056469300282,26286.0
2014-07-17 22:00:00,1.2828714,1.5973422364613585,25650.0
2014-07-17 22:30:00,1.5254506,1.505784113479589,24850.0
2014-07-17 23:00:00,1.405631,1.390616663188055,23869.0
2014-07-17 23:30:00,1.2122401,1.2493925772680612,22913.0
2014-07-18 00:00:00,1.0345849,1.111767474169678,20850.0
2014-07-18 00:30:00,0.8772958,0.8147794117303844,16734.0
2014-07-18 01:00:00,0.6123502,0.22224287998044148,14106.0
2014-07-18 01:30:00,0.1209765,-0.15608219422724803,11587.0
2014-07-18 02:00:00,-0.28948727,-0.518715703332716,8951.0
2014-07-18 02:30:00,-0.6522764,-0.8981924520433209,7199.0
2014-07-18 03:00:00,-1.0085906,-1.1504091681817805,6051.0
2014-07-18 03:30:00,-1.2960067,-1.315674459350132,4693.0
2014-07-18 04:00:00,-1.4923097,-1.511171206220011,4507.0
2014-07-18 04:30:00,-1.6382532,-1.5379476384127928,3791.0
2014-07-18 05:00:00,-1.6860237,-1.6410225064237158,3586.0
2014-07-18 05:30:00,-1.6866565,-1.6705341655609214,4918.0
2014-07-18 06:00:00,-1.6422108,-1.4787803608255172,7039.0
2014-07-18 06:30:00,-1.4734958,-1.1734426582400874,11262.0
2014-07-18 07:00:00,-1.1413407,-0.5655024800136518,13725.0
2014-07-18 07:30:00,-0.53501815,-0.21093069242859117,15899.0
2014-07-18 08:00:00,0.0972371,0.10203685373865276,17329.0
2014-07-18 08:30:00,0.5354694,0.30789867113477,19757.0
2014-07-18 09:00:00,0.69078255,0.657431882769576,19341.0
2014-07-18 09:30:00,0.7926318,0.5975448086179782,17660.0
2014-07-18 10:00:00,0.69125944,0.35554920369289217,16532.0
2014-07-18 10:30:00,0.4463496,0.1931630987818291,16354.0
2014-07-18 11:00:00,0.2885913,0.16753834109196278,16054.0
2014-07-18 11:30:00,0.2765636,0.12435054723263748,17326.0
2014-07-18 12:00:00,0.29069343,0.3074667931961767,17463.0
2014-07-18 12:30:00,0.4082316,0.32718921905860193,17091.0
2014-07-18 13:00:00,0.4775398,0.27363635467303854,16668.0
2014-07-18 13:30:00,0.45417103,0.2127415653313899,17096.0
2014-07-18 14:00:00,0.37870833,0.2743561512373607,17811.0
2014-07-18 14:30:00,0.35980096,0.3772870599354193,17980.0
2014-07-18 15:00:00,0.4142793,0.4016161838095058,17080.0
2014-07-18 15:30:00,0.46091303,0.27205280223153,15185.0
2014-07-18 16:00:00,0.39867038,-0.0007500956465414249,13538.0
